Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
0c985960-ebcc-4992-94ad-1800c7ca5d17,2002-03-17,,999-43-3457,S99958312,,Ms.,Heide509,Walsh511,,,,white,nonhispanic,F,Ware  Massachusetts  US,849 Hahn Key Unit 41,Lynn,Massachusetts,Essex County,01905,42.48209854982179,-70.91933536372011,7090.14,0.0
fb3c76db-3d6e-48f0-b2d1-ab7e9207e3ac,2012-01-22,,999-67-9122,,,,Coleman27,Zboncak558,,,,asian,nonhispanic,M,Seoul  Seoul  KR,631 Corkery Alley Apt 65,Plainville,Massachusetts,Norfolk County,,41.98048023230917,-71.34807590325124,223284.14,2195.72
c033a8a0-3c8d-4a08-a6c5-8596c20a6f07,1995-11-10,,999-11-3522,S99932396,X6410432X,Mr.,Jon665,Zboncak558,,,,white,hispanic,M,Haverhill  Massachusetts  US,914 Hyatt Loaf,North Andover,Massachusetts,Essex County,,42.639633662521504,-71.09417059480592,505762.15,3012.2
fbb813e6-947a-45fc-ac20-4bec20757a72,1989-04-19,,999-14-6319,S99940755,X87496868X,Mrs.,Tianna963,Metz686,,Toy286,M,white,nonhispanic,F,Barnstable  Massachusetts  US,971 Pfannerstill Trace Suite 36,Northampton,Massachusetts,Hampshire County,01060,42.28622014127032,-72.71802380570888,17501.76,1028.2399999999998
9ff91ed5-06d8-48eb-baec-da829ec996ed,1999-06-21,,999-91-6914,S99941337,X82675973X,Ms.,Ardath226,Spinka232,,,,white,nonhispanic,F,Templeton  Massachusetts  US,934 Little Crossroad Apt 52,Fitchburg,Massachusetts,Worcester County,,42.6195236351258,-71.8595947155867,435910.93,10098.04
88b0e75d-e328-4a26-a526-dec596a9e836,1980-06-30,,999-79-9192,S99996989,X85848747X,Mr.,Nickolas58,Lebsack687,,,M,white,nonhispanic,M,Burlington  Massachusetts  US,885 Hackett Dale Suite 72,Natick,Massachusetts,Middlesex County,,42.2449476325876,-71.37408832082157,1061399.89,2741.4399999999996
5ff252af-cd22-4f57-a820-41eef42f67e8,1984-08-13,,999-50-9340,S99967580,X73037416X,Mr.,Wilber603,Sanford861,,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,154 Howe Club Suite 89,Bridgewater,Massachusetts,Plymouth County,,41.92490488484931,-70.977299978005,952370.89,2722.2799999999997
15ab3cd2-a983-429a-a9a0-882c83a494fe,2015-10-16,,999-27-7943,,,,Demetrice140,Zieme486,,,,white,nonhispanic,F,Revere  Massachusetts  US,856 Yundt Harbor Suite 60,Belchertown,Massachusetts,Hampshire County,,42.316450728883936,-72.36108409804645,107217.68,2211.52
9d5445ee-333b-4487-9c30-cbaf1d02fd19,1992-07-25,,999-73-5900,S99981681,X85753203X,Mrs.,Clorinda310,O'Kon634,,Lebsack687,M,white,nonhispanic,F,Newton  Massachusetts  US,319 McKenzie Bypass Unit 36,Milton,Massachusetts,Norfolk County,,42.27197070148121,-71.12590884006238,606240.9,7150.12
d3ac33a4-f3f5-459f-986f-d0787df3f6f7,1992-11-06,,999-95-8932,S99946546,X63408996X,Mr.,Bennie663,Rutherford999,,,M,asian,nonhispanic,M,Dennis  Massachusetts  US,373 Erdman Junction Apt 44,Revere,Massachusetts,Suffolk County,02151,42.447392106235455,-70.94266478155315,566516.47,3147.16
b878e3c4-076d-49ce-9f5f-b65f2a096814,1934-12-24,1996-08-12,999-59-1897,S99914003,X50994538X,Mr.,Edgardo196,Jacobson885,,,S,white,nonhispanic,M,Medford  Massachusetts  US,246 McDermott Trail Apt 43,Brookline,Massachusetts,Norfolk County,02215,42.29517399625516,-71.15124671225003,1415090.71,4791.96
41ce429b-f2fe-4f1e-8ff8-02d728552489,1986-04-08,,999-27-3427,S99958969,X51034843X,Mr.,Von197,Haley279,,,M,white,nonhispanic,M,Everett  Massachusetts  US,816 Dickinson Union Apt 15,Brookline,Massachusetts,Norfolk County,02446,42.33130187567712,-71.14239218946557,705841.87,3725.48
d39ca079-38a7-4698-86fe-9130bd697c18,1959-02-16,,999-65-2673,S99957825,X6659279X,Mrs.,Narcisa997,Will178,,Durgan499,M,white,nonhispanic,F,Walpole  Massachusetts  US,543 Zemlak Lane,Cambridge,Massachusetts,Middlesex County,02138,42.35205321396186,-71.03340516363308,1408626.96,14377.959999999997
376a7d5d-38be-490c-9833-33a631656840,1965-11-16,,999-36-5986,S99910061,X49762416X,Ms.,Tomeka87,Gaylord332,,,S,white,nonhispanic,F,Lowell  Massachusetts  US,578 Welch Trace Unit 19,Bridgewater,Massachusetts,Plymouth County,,41.92771513075542,-70.99374196929969,1355796.05,6417.969999999999
d068efd3-feab-49dd-b337-add9195ef2ed,1946-02-21,,999-15-8438,S99927627,X61848413X,Mrs.,Wilma646,Nader710,,Leannon79,M,white,nonhispanic,F,Springfield  Massachusetts  US,914 Wyman Dam,Waltham,Massachusetts,Middlesex County,,42.32430563207634,-71.15483720937658,244313.06,27745.679999999997
03a0d001-96be-4dac-ac06-53c46557865d,1998-11-11,,999-66-7353,S99955793,X33304473X,Mr.,Lonnie913,Haley279,,,,white,nonhispanic,M,Sharon  Massachusetts  US,201 Dietrich Mall Suite 96,Hopkinton,Massachusetts,Middlesex County,01748,42.27346752443845,-71.55991362752636,547164.47,3606.3999999999996
93e995ff-cdd7-4c23-b87a-89c3d0fcdd4a,1973-03-27,,999-76-5436,S99977653,X86691217X,Mrs.,Seema671,Rath779,,Kertzmann286,M,white,nonhispanic,F,Westwood  Massachusetts  US,353 Ryan Grove Apt 30,Fall River,Massachusetts,Bristol County,02723,41.67914179638445,-71.15781536381445,942582.1,20011.809999999998
7d2075a1-cb2e-48fe-ad03-442d038c06ed,1962-11-15,,999-58-2666,S99960889,X72779803X,Mr.,Douglas31,Kunde533,,,M,white,nonhispanic,M,Abington  Massachusetts  US,266 Spencer Mission,Ipswich,Massachusetts,Essex County,01938,42.72726123412248,-70.87056218016234,168952.52,17011.69
75e76fb8-98de-44f5-ba05-94526fbbe7ac,1978-01-07,,999-13-6445,S99958125,X16945900X,Mrs.,Rudy520,Wintheiser220,,Baumbach677,M,white,nonhispanic,F,Wrentham  Massachusetts  US,682 Tromp Boulevard,Worcester,Massachusetts,Worcester County,01606,42.21422615817189,-71.83221686253611,945969.42,7018.459999999999
e7cc51d0-14e6-4630-8247-795fcb955b9e,1998-11-04,,999-19-7554,S99945559,X25026967X,Ms.,Jeni110,Roob72,,,,white,nonhispanic,F,Dartmouth  Massachusetts  US,373 Bosco Plaza,North Attleborough,Massachusetts,Bristol County,,41.95524322490812,-71.30350529919222,524388.59,4795.44
069dda20-c917-4abc-b5d3-489261eda346,1927-05-22,2019-12-07,999-61-6399,S99966587,X69607635X,Ms.,Rona40,Boehm581,,,S,asian,nonhispanic,F,Mumbai  Maharashtra  IN,865 Feeney Alley Unit 59,Melrose,Massachusetts,Middlesex County,02176,42.505322365535825,-71.05520719644984,129309.7,71617.70999999999
bb99ebbf-0249-441c-91f0-2db81dfb2d81,1934-12-24,2010-07-17,999-84-4390,S99979231,X11716630X,Mr.,Jarod376,Rohan584,,,S,white,nonhispanic,M,Attleboro  Massachusetts  US,317 Mertz Ville Unit 10,Brookline,Massachusetts,Norfolk County,02446,42.337417911651244,-71.07943247000138,1522088.82,6844.29
8e80c5fe-e7c5-4bc9-8e02-8163582e5011,1996-06-14,,999-16-4571,S99963614,X75851442X,Mr.,Rey54,Brown30,,,,white,nonhispanic,M,Saugus  Massachusetts  US,368 Ledner Trace,Newburyport,Massachusetts,Essex County,01951,42.826447410123166,-70.87941133265772,520547.3,2937.24
05c9c8d4-5f51-4f6a-908c-140372a975af,1939-07-09,,999-44-2048,S99984121,X31032233X,Mr.,Broderick767,Kozey370,,,M,white,nonhispanic,M,Woburn  Massachusetts  US,427 Wyman Lane,Northbridge,Massachusetts,Worcester County,,42.08812305778801,-71.61248816817925,1930966.06,136042.39999999997
470816bf-a2c1-4cbe-aee8-2b7ec3c810c1,2002-02-11,,999-31-3411,S99930174,,Mr.,Phil587,Mante251,,,,white,hispanic,M,Pepperell  Massachusetts  US,370 Osinski Flat Apt 92,Kingston,Massachusetts,Plymouth County,02364,42.03615311206456,-70.76571792718565,409319.12,9708.869999999999
fda0a794-55b0-4e65-b25a-0327a614986b,2015-09-03,,999-43-7577,,,,Latonia966,Watsica258,,,,white,nonhispanic,F,Grafton  Massachusetts  US,1092 Lowe Alley,Wareham,Massachusetts,Plymouth County,,41.78243506918816,-70.73672434494787,97599.44,1924.8799999999999
1c61b225-4199-4d7b-be5b-5576993bf42d,1989-09-02,,999-66-3950,S99936997,X4343482X,Mr.,Shirley182,Wunsch504,,,M,white,nonhispanic,M,Plymouth  Massachusetts  US,380 Schamberger Mall,New Bedford,Massachusetts,Bristol County,,41.649570770877524,-70.96601022967205,15127.82,0.0
76065512-805c-46e5-a663-b50084b031b6,1925-01-24,2006-02-03,999-71-9904,S99965150,X65527553X,Mrs.,Eura647,Kling921,,Hane680,M,white,nonhispanic,F,Montague  Massachusetts  US,769 DuBuque Corner,Stoughton,Massachusetts,Norfolk County,,42.15730796745511,-71.10691520599146,322259.42,33405.369999999995
1077f7ed-7287-4f90-b9d3-b941d2302ca2,1987-07-16,,999-95-8946,S99943546,X25409553X,Mr.,Anton902,Heathcote539,,,M,white,nonhispanic,M,Seekonk  Massachusetts  US,1070 Reichert Wall Apt 55,Cambridge,Massachusetts,Middlesex County,02141,42.34944290405948,-71.15130452202871,675121.5,2661.3599999999997
d9cdf240-f84b-4471-8fcf-47ec72565ef7,2015-10-01,,999-19-4863,,,,Tifany477,Wilderman619,,,,black,nonhispanic,F,Worcester  Massachusetts  US,975 Murphy Tunnel Apt 27,Plymouth,Massachusetts,Plymouth County,02360,41.88013164903125,-70.66195487885356,96005.66,2170.68
a5cdcef5-d528-4d31-8a13-c4ef62700fcf,1995-05-09,,999-16-6407,S99978474,X45384346X,Mr.,Clinton763,Monahan736,,,,white,nonhispanic,M,Wilmington  Massachusetts  US,1023 Doyle Pathway Unit 21,Marlborough,Massachusetts,Middlesex County,,42.36800224487968,-71.54011195931189,574462.77,3125.56
22797616-31cc-4bea-9d56-6b3258b91618,1967-08-11,,999-57-2540,S99913243,X25103800X,Mrs.,Wenona350,Mohr916,,Daugherty69,M,black,nonhispanic,F,Holyoke  Massachusetts  US,755 Blanda Quay,Boston,Massachusetts,Suffolk County,02125,42.378629288801584,-71.07550246942446,172766.4,23492.78
476a868b-1862-407d-8677-f4dececb7b75,1979-07-19,,999-38-3166,S99988376,X68056779X,Ms.,Sophie40,Smith67,,,S,white,hispanic,F,Upton  Massachusetts  US,826 Doyle Row Unit 23,Northborough,Massachusetts,Worcester County,01532,42.29748094527077,-71.62532345639434,1029251.62,5141.2
af13f62e-97ba-4d3b-9776-57c6d61c9c36,2007-09-03,,999-48-3220,,,,Eugena417,Kris249,,,,white,nonhispanic,F,Concord  Massachusetts  US,652 Swaniawski Crossroad,Rochester,Massachusetts,Plymouth County,,41.73984592809107,-70.8018859892228,35219.38,952.4399999999998
13a8587d-ee2a-424a-874e-e6040ddd1a20,2016-11-25,,999-40-6858,,,,Barbera53,Legros616,,,,white,nonhispanic,F,Waltham  Massachusetts  US,410 Homenick Lane,Duxbury,Massachusetts,Plymouth County,02332,42.01712414930551,-70.73074402958831,88966.32,1895.7199999999998
cf6b1b41-cf5e-4c6f-9492-104b1e03b125,1955-06-03,2009-06-03,999-13-8379,S99995979,X86686036X,Mr.,Vito638,Mraz590,,,S,white,nonhispanic,M,Lowell  Massachusetts  US,621 Tremblay Byway,Westport,Massachusetts,Bristol County,,41.558697819599196,-71.07493318550895,1366019.13,5228.679999999999
2e7e45f1-07c0-4dfd-b103-f57593d10c60,1934-12-24,1996-07-18,999-96-6541,S99990600,X7259741X,Mr.,Luciano237,Gerhold939,,,M,white,nonhispanic,M,Stoughton  Massachusetts  US,761 Heidenreich Stravenue,Brookline,Massachusetts,Norfolk County,02467,42.374352785686135,-71.08812555525714,1341489.85,6331.879999999999
971f0b8d-ef09-4395-a1b0-33ffb0956bf5,1976-05-29,,999-64-6431,S99915155,X60196831X,Mr.,Nathanial472,Kuhic920,,,M,white,nonhispanic,M,Sharon  Massachusetts  US,236 Auer Rapid,Melrose,Massachusetts,Middlesex County,,42.47507257015375,-71.02362258428315,910805.98,4905.32
1738b4d9-9bd3-425f-b10c-64a17c688d8c,1967-11-25,,999-78-6409,S99930174,X78176886X,Mr.,Lyndon118,Bins636,,,M,asian,nonhispanic,M,Hong Kong  Hong Kong Special Administrative Region  CN,374 Reilly Light,Boston,Massachusetts,Suffolk County,02115,42.29028907968203,-71.002095746852,1263726.68,4241.28
ff1327c9-e618-40f2-b125-166fe79ea4ab,1993-10-18,,999-59-5848,S99994408,X82952053X,Mr.,Asa127,Block661,,,,white,nonhispanic,M,Oakham  Massachusetts  US,140 Rohan Street Suite 50,Boston,Massachusetts,Suffolk County,02136,42.31554351216266,-71.11187961341211,709755.25,2719.7999999999997
383f22ba-9682-49e4-b30d-30233dfe3a9f,1968-01-07,,999-45-3980,S99930079,X34687959X,Mrs.,Valene773,Johnson679,,Schiller186,M,black,nonhispanic,F,Medfield  Massachusetts  US,231 Gerhold Skyway,Salem,Massachusetts,Essex County,01907,42.4902557792834,-70.92197385458286,1260597.49,5024.5199999999995
e507b133-dc82-41bd-b19f-8ced8d2ed06d,1974-10-22,,999-54-3196,S99992127,X44431382X,Mr.,Jorge203,Chapa957,,,M,white,hispanic,M,Ponce  Puerto Rico  PR,984 Kuhic Bay Apt 19,Agawam,Massachusetts,Hampden County,01030,42.076775769077464,-72.68804446594284,947412.4,5181.96
46838c60-6d63-4384-9200-ee9c26f039cb,2008-10-05,,999-46-6114,,,,Marty115,Abshire638,,,,white,nonhispanic,F,Springfield  Massachusetts  US,728 Lynch Crossing,Weymouth,Massachusetts,Norfolk County,02190,42.1606760073641,-70.91663602924301,280618.38,3160.64
09d5f1e2-033e-42e7-a8a7-53afa72e1955,1988-04-19,,999-91-1484,S99966340,X25274046X,Mrs.,Sixta311,Boyle917,,Pfannerstill264,M,white,nonhispanic,F,Danvers  Massachusetts  US,836 McClure Row,Hanover,Massachusetts,Plymouth County,,42.12048540043063,-70.89678992011116,826258.65,3661.3599999999997
69a0175a-03d6-4661-b8d6-8eec37e16577,2011-11-02,,999-92-8067,,,,Mike230,Hahn503,,,,white,nonhispanic,M,Weymouth  Massachusetts  US,833 Runolfsson Hollow,Amesbury,Massachusetts,Essex County,,42.8958460341558,-70.94921699098529,206896.22,2644.84
2567e441-7add-413c-b40c-318fd2867946,1993-12-02,,999-25-6957,S99965769,X89707255X,Mr.,Van763,Reinger292,,,,white,nonhispanic,M,Falmouth  Massachusetts  US,886 Harber Boulevard Apt 55,Marlborough,Massachusetts,Middlesex County,,42.311720523919476,-71.54581755142647,607904.71,3233.04
1d3c3190-932d-4311-98ae-687c923190ae,1969-08-13,,999-39-7572,S99960197,X86905464X,Mrs.,Sherrell611,Bogisich202,,Hodkiewicz467,M,white,nonhispanic,F,North Attleborough  Massachusetts  US,329 Cartwright Meadow,South Hadley,Massachusetts,Hampshire County,,42.21898635196649,-72.57120350900628,1193680.51,10792.31
df53ada1-9414-40b1-9a61-03e3e61cdd55,2019-08-02,,999-23-5953,,,,Felton646,Labadie908,,,,white,nonhispanic,M,Malden  Massachusetts  US,217 Wolf Parade Unit 45,Worcester,Massachusetts,Worcester County,01608,42.296355372142905,-71.81198050947627,20065.0,709.9599999999999
7fe6ebca-303f-429a-bb47-eb82f0beaf5e,1969-11-04,2009-11-02,999-25-4210,S99976094,X48982454X,Mrs.,Daisy746,King743,,Dach178,M,white,nonhispanic,F,Somerset  Massachusetts  US,1094 Deckow Alley Apt 13,Lowell,Massachusetts,Middlesex County,01851,42.62763899824458,-71.37669391857027,31479.28,1521.5199999999995
4c81605c-862b-4063-822a-f000aeb72549,2007-11-02,,999-69-4016,,,,Danny396,Windler79,,,,white,nonhispanic,M,Boston  Massachusetts  US,454 Crooks Divide Unit 13,Plymouth,Massachusetts,Plymouth County,,41.8723963887853,-70.60421940127631,317744.83,3058.16
bf58d463-a098-4324-a565-69cf4bda5990,1955-06-03,,999-47-9426,S99919619,X6534913X,Mr.,Billie243,Parisian75,,,M,white,nonhispanic,M,Swampscott  Massachusetts  US,370 Bernier Walk Suite 32,Westport,Massachusetts,Bristol County,,41.57103464262624,-71.04588445568217,1333880.01,6183.48
bfeb0165-1cb6-4f5b-9dc2-d48153bade07,1976-10-04,,999-61-9177,S99977817,X79324148X,Ms.,Vanita165,Conn188,,,S,white,nonhispanic,F,Lawrence  Massachusetts  US,421 Fritsch Throughway Suite 67,Wayland,Massachusetts,Middlesex County,,42.37820442468019,-71.34685168383196,985510.6799999999,6213.5599999999995
51b1d14a-7d60-4ab7-a970-2ae6447e481a,1989-07-20,,999-74-7391,S99961953,X64527527X,Ms.,Minta575,Leuschke194,,,S,white,nonhispanic,F,Boston  Massachusetts  US,590 Kutch Fork Suite 16,Cambridge,Massachusetts,Middlesex County,02140,42.39714658133462,-71.04467503572022,620704.26,8185.839999999998
8a758dea-5e77-4bce-80a9-87c03312931f,2005-05-11,,999-63-3142,,,,Jerrie417,Gislason620,,,,white,nonhispanic,F,Worcester  Massachusetts  US,1090 Jerde Run Suite 28,Springfield,Massachusetts,Hampden County,01106,42.126748031499204,-72.5968088627917,310173.63,3093.12
7da8ba12-f296-46c0-8c34-70b2c841ec7e,1927-05-22,2019-06-23,999-36-5391,S99952741,X58247579X,Mrs.,Denae137,Trantow673,,Stoltenberg489,M,asian,nonhispanic,F,Hyderabad  Andhra Pradesh  IN,1048 Heaney Divide Unit 93,Melrose,Massachusetts,Middlesex County,02176,42.501556915752325,-71.05119196278616,206439.24,96814.88999999998
bfa33eb7-0434-47d9-8b41-7d85341065e8,1982-12-16,,999-59-3542,S99932470,X66682040X,Ms.,Tawny381,Jacobson885,,,S,white,nonhispanic,F,Palmer  Massachusetts  US,342 Turcotte Stravenue,Longmeadow,Massachusetts,Hampden County,01106,42.01337841413883,-72.57624339490455,816846.7000000001,9432.999999999998
90aee3fe-276f-467b-b7ad-adaf9993c5f3,2007-05-02,,999-53-8813,,,,Paulita78,Goodwin327,,,,white,nonhispanic,F,Sterling  Massachusetts  US,528 Lowe Lodge,Lowell,Massachusetts,Middlesex County,01854,42.6830158886337,-71.27597132653767,25626.37,699.9599999999999
d9909bb3-31da-41cc-87c2-fcec81c6848a,1925-01-24,,999-87-5037,S99929240,X75257862X,Mrs.,Kathaleen265,Kris249,,Jaskolski867,M,white,nonhispanic,F,North Brookfield  Massachusetts  US,103 Hammes Trail,Stoughton,Massachusetts,Norfolk County,,42.16647620315442,-71.10465688121573,398328.91,31743.019999999997
d8f5f7a4-8c4f-4847-8368-0d5f2edba52c,1986-08-07,,999-29-2519,S99915657,X2718600X,Mr.,Amado512,Morar593,,,M,white,hispanic,M,Harwich  Massachusetts  US,826 Hermann Run Suite 37,Fall River,Massachusetts,Bristol County,02720,41.71709419729354,-71.14986208573569,859817.87,4920.44
2fe2d1b8-ec2b-4d2b-b25a-2b2d4ce3f062,1934-12-24,,999-22-8871,S99999997,X69740632X,Mr.,Emery884,Huel628,,,M,white,nonhispanic,M,Waltham  Massachusetts  US,170 Leffler Junction,Brookline,Massachusetts,Norfolk County,02467,42.39320805546598,-71.15067435503416,1794176.35,13135.8
ce718268-3e91-4d5d-98d0-508286f0eeb2,1969-11-04,2020-03-20,999-14-9067,S99979036,X85208817X,Mrs.,Ellie521,Schulist381,,Bashirian201,M,white,nonhispanic,F,Braintree  Massachusetts  US,107 Kutch Forge,Lowell,Massachusetts,Middlesex County,01850,42.691487821563314,-71.380156015808,113344.52999999998,18752.699999999997
e5abdbfb-6e6c-4ecd-a270-acee6be3bbd8,1995-03-14,,999-75-2260,S99911903,X859688X,Ms.,Tanisha724,Schmidt332,,,,white,nonhispanic,F,Haverhill  Massachusetts  US,905 Batz Avenue,Boston,Massachusetts,Suffolk County,02215,42.318194074874015,-71.09588519235254,525180.75,3912.9599999999996
d1b2924f-77bb-4735-a899-cbfae8368bfd,2002-12-25,,999-12-8726,S99970210,,,Maxwell782,Reichel38,,,,white,nonhispanic,M,Braintree  Massachusetts  US,693 Greenfelder Annex Suite 77,Needham,Massachusetts,Norfolk County,02492,42.28587209866356,-71.25104579601866,470206.16,2753.16
c6cbfe0a-d2e0-4e4e-9603-f2189ac0a644,2017-05-06,,999-81-1909,,,,Carlton317,Leffler128,,,,asian,nonhispanic,M,Ipswich  Massachusetts  US,344 Feest Camp Suite 73,Wakefield,Massachusetts,Middlesex County,01880,42.47802840692989,-71.08926996641864,17559.899999999998,516.64
34916863-676d-4224-9356-c28e78526641,1962-11-02,2020-03-19,999-37-9898,S99996025,X30703633X,Mr.,Minh326,Cummerata161,,,S,white,nonhispanic,M,Great Barrington  Massachusetts  US,708 Koepp Mews,Rockland,Massachusetts,Plymouth County,,42.147016793578295,-70.93899389648962,1521990.31,4090.52
f2fbcf5f-f21d-421b-9656-32cde503afd6,1963-01-15,,999-35-9139,S99962339,X86752475X,Mrs.,Ellamae709,Schamberger479,,Jacobs452,M,white,nonhispanic,F,Lynn  Massachusetts  US,1075 Stokes Mall Apt 14,Ware,Massachusetts,Hampshire County,01082,42.29264020634675,-72.23629477214843,1247184.9,15975.749999999996
1d79fe70-7537-4493-b07a-09cdf58db028,1958-10-20,,999-25-9934,S99953709,X59121019X,Mr.,Gary33,Zulauf375,,,M,white,nonhispanic,M,Boston  Massachusetts  US,188 Baumbach Arcade Apt 78,Halifax,Massachusetts,Plymouth County,,42.026301009014034,-70.91146447789481,1344992.17,11441.049999999997
5532d7f4-2817-4f3f-a5f0-fdad834c921c,1969-11-04,2002-04-26,999-89-1506,S99976265,X54615306X,Mrs.,Erma609,Ebert178,,Franecki195,M,white,nonhispanic,F,Duxbury  Massachusetts  US,275 Gerhold Viaduct Apt 14,Lowell,Massachusetts,Middlesex County,01852,42.657391442104675,-71.36730869500887,66642.47999999998,7105.989999999999
d5fd9bc5-30e9-48c8-b2a1-86f8879245d2,1964-11-27,,999-61-3628,S99931530,X23493462X,Mrs.,Kellye282,Botsford977,,Glover433,M,white,nonhispanic,F,Rehoboth  Massachusetts  US,772 Kassulke Bypass,Great Barrington,Massachusetts,Berkshire County,,42.21666298373039,-73.35874591968964,171677.12,7160.86
1352cdb8-4e97-49bc-a4ef-6630a208d999,1989-08-19,,999-74-2394,S99965455,X53476289X,Mr.,Moses679,Greenholt190,,,M,white,nonhispanic,M,Clinton  Massachusetts  US,457 Russel Viaduct Unit 88,Haverhill,Massachusetts,Essex County,01835,42.79319724174108,-71.12381238190838,635785.97,3578.0
cf46f9c6-e3b4-446b-8fab-af634d5457d5,1962-11-02,,999-36-3843,S99996739,X10776291X,Mr.,Carmine137,Kutch271,,,M,white,nonhispanic,M,Lowell  Massachusetts  US,115 Wiegand Ferry,Rockland,Massachusetts,Plymouth County,,42.174842176211754,-70.91953825766282,1251355.99,10461.949999999999
484e2aea-ede7-451d-a302-91c12ce05779,1927-05-22,,999-84-7498,S99945764,X83351549X,Mrs.,Catrice481,Ullrich385,,Corkery305,M,asian,nonhispanic,F,Ahmedabad  Gujarat  IN,580 Dickinson Landing,Melrose,Massachusetts,Middlesex County,02176,42.46394666930185,-71.05748700239026,126886.88,14116.439999999999
7757d575-1d48-4d8e-b54a-ad9c500c0e70,1940-11-26,2011-08-02,999-46-6653,S99991194,X52611556X,Mr.,Filiberto722,Kerluke267,,,S,white,nonhispanic,M,Newton  Massachusetts  US,261 Hilll Mews Apt 68,Newburyport,Massachusetts,Essex County,,42.79663476846655,-70.80774101747815,1661905.94,7499.679999999999
6629e74d-7d30-45dc-99fc-fd9a0de47b90,1967-06-28,,999-71-5278,S99918752,X83997980X,Mrs.,Eddie505,Fisher429,,Trantow673,M,white,nonhispanic,F,Orange  Massachusetts  US,862 Lebsack Forge Suite 92,Sheffield,Massachusetts,Berkshire County,,42.06070594292726,-73.3501664803212,1034461.41,11516.939999999999
